	2.2525	-5.341	614.466	1917.675	0	1.005948	274.6830577	584.4788174
	2.27375	-5.29	611.523	1936.777	0	1.00541	273.3674564	590.3008229
	2.295	-5.24	608.603	1955.788	0	1.004874	272.0621368	596.095093
	2.31625	-5.19	605.707	1974.709	0	1.00434	270.7675458	601.8619323
	2.3375	-5.141	602.833	1993.539	0	1.00381	269.4827895	607.6010363
	2.35875	-5.092	599.983	2012.28	0	1.003282	268.2087617	613.3130143
	2.38	-5.044	597.155	2030.933	0	1.002757	266.9445686	618.9981713
	2.40125	-4.997	594.349	2049.498	0	1.002234	265.6902101	624.6565072
	2.4225	-4.95	591.565	2067.976	0	1.001715	264.4456862	630.2883267
	2.44375	-4.904	588.802	2086.367	0	1.001198	263.2105498	635.89363
	2.465	-4.859	586.061	2104.673	0	1.000683	261.9852481	641.4730265
	2.48625	-4.814	583.341	2122.894	0	1.000171	260.7693339	647.0265163
	2.5075	-4.769	580.642	2141.03	0	0.999662	259.5628073	652.5540994
	2.52875	-4.726	577.963	2159.082	0	0.999155	258.3652213	658.0560805
	2.55	-4.682	575.305	2177.052	0	0.998651	257.1770228	663.5330692
	2.57125	-4.639	572.667	2194.938	0	0.998149	255.9977649	668.984456
	2.5925	-4.597	570.049	2212.743	0	0.99765	254.8274475	674.4111551
	2.61375	-4.555	567.45	2230.467	0	0.997153	253.6656236	679.8131667
	2.635	-4.514	564.87	2248.11	0	0.996659	252.5122932	685.1904907
	2.65625	-4.473	562.31	2265.673	0	0.996167	251.3679034	690.5434319
	2.6775	-4.433	559.769	2283.156	0	0.995678	250.2320072	695.8719902
	2.69875	-4.393	557.246	2300.56	0	0.99519	249.1041574	701.1764706
	2.72	-4.354	554.742	2317.886	0	0.994706	247.9848011	706.4571777
	2.74125	-4.315	552.256	2335.135	0	0.994223	246.8734913	711.7144163
	2.7625	-4.276	549.788	2352.306	0	0.993743	245.770228	716.9478817
	2.78375	-4.238	547.338	2369.401	0	0.993266	244.6750112	722.1581835
	2.805	-4.201	544.905	2386.419	0	0.99279	243.5873938	727.3450168
	2.82625	-4.164	542.49	2403.362	0	0.992317	242.507823	732.5089912
	2.8475	-4.127	540.092	2420.23	0	0.991846	241.4358516	737.6501067
